METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE,shape_wkt,POINT_X,POINT_Y
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WARE,ALBANY ST,1,,-71.067064000000002,42.338157000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,989,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067063999999959 42.338157000000081),-71.067063999999959,42.338157000000081
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WARE,ALBANY ST,1,,-71.066978000000006,42.338214999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.066977999999949 42.338215000000048),-71.066977999999949,42.338215000000048
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WARE,ALBANY ST,1,,-71.066891999999996,42.338272000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.066891999999939 42.338272000000075),-71.066891999999939,42.338272000000075
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WARE,ALBANY ST,1,,-71.066805000000002,42.338329000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.066804999999988 42.338329000000044),-71.066804999999988,42.338329000000044
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WARE,ALBANY ST,1,,-71.066719000000006,42.338386999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.066718998999988 42.338387000000068),-71.066718998999988,42.338387000000068
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067192000000006,42.338051000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,748,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067191999999977 42.338051000000064),-71.067191999999977,42.338051000000064
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067278999999999,42.337989999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067278998999939 42.337990000000048),-71.067278998999939,42.337990000000048
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067364999999995,42.337929000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067364999999938 42.337929000000031),-71.067364999999938,42.337929000000031
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067452000000003,42.337868000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067451999999946 42.337868000000071),-71.067451999999946,42.337868000000071
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067537999999999,42.337806999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067537999999956 42.337807000000055),-71.067537999999956,42.337807000000055
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,PLYM,ALBANY ST,1,,-71.067625000000007,42.337746000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.067624999999964 42.337746000000038),-71.067624999999964,42.337746000000038
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068473999999995,42.337150999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,749,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068473999999981 42.337151000000063),-71.068473999999981,42.337151000000063
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068558999999993,42.337091999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068559000999983 42.337092000000041),-71.068559000999983,42.337092000000041
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068645000000004,42.337032999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068644999999947 42.337033000000076),-71.068644999999947,42.337033000000076
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068730000000002,42.336973999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.06872999999996 42.336974000000055),-71.068729999999960,42.336974000000055
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068815000000001,42.336914000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068814999999972 42.336914000000036),-71.068814999999972,42.336914000000036
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068900999999997,42.336855000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068900998999936 42.336855000000071),-71.068900998999936,42.336855000000071
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E BR,ALBANY ST,1,,-71.068985999999995,42.336796000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068985999999938 42.336796000000049),-71.068985999999938,42.336796000000049
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E NE,ALBANY ST,1,,-71.069231000000002,42.336626000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,751,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.069230999999945 42.336626000000081),-71.069230999999945,42.336626000000081
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E NE,ALBANY ST,1,,-71.069636000000003,42.336571999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.069635999999946 42.336572000000047),-71.069635999999946,42.336572000000047
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E NE,ALBANY ST,1,,-71.069732000000002,42.336269000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.069731999999988 42.336269000000073),-71.069731999999988,42.336269000000073
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,E NE,ALBANY ST,1,,-71.070019000000002,42.336097000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.070019000999935 42.336097000000052),-71.070019000999935,42.336097000000052
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,STOU,ALBANY ST,1,,-71.070886000000002,42.335442000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,752,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.070885999999973 42.335442000000057),-71.070885999999973,42.335442000000057
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,STOU,ALBANY ST,1,,-71.071001999999993,42.335357999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071001999999964 42.335358000000042),-71.071001999999964,42.335358000000042
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,STOU,ALBANY ST,1,,-71.071118999999996,42.335273999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071118999999953 42.335274000000027),-71.071118999999953,42.335274000000027
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,STOU,ALBANY ST,1,,-71.071235000000001,42.335189000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071234999999945 42.335189000000071),-71.071234999999945,42.335189000000071
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,STOU,ALBANY ST,1,,-71.071351000000007,42.335104999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HA,HA,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071350999999936 42.335105000000055),-71.071350999999936,42.335105000000055
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071067999999997,42.338287999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,753,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071067999999968 42.338288000000034),-71.071067999999968,42.338288000000034
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071122000000003,42.338247000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071121998999956 42.338247000000081),-71.071121998999956,42.338247000000081
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071175999999994,42.338206000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07117599999998 42.338206000000071),-71.071175999999980,42.338206000000071
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071230999999997,42.338163999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071230998999965 42.338164000000063),-71.071230998999965,42.338164000000063
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071285000000003,42.338123000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071284999999989 42.338123000000053),-71.071284999999989,42.338123000000053
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071338999999995,42.338082000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071338999999966 42.338082000000043),-71.071338999999966,42.338082000000043
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071393000000000,42.338040999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071392999999944 42.338041000000032),-71.071392999999944,42.338041000000032
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071447000000006,42.338000000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071446999999978 42.338000000000079),-71.071446999999978,42.338000000000079
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071501999999995,42.337958000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071501999999953 42.337958000000071),-71.071501999999953,42.337958000000071
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071556000000001,42.337916999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071555999999987 42.337917000000061),-71.071555999999987,42.337917000000061
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071610000000007,42.337876000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071609999999964 42.337876000000051),-71.071609999999964,42.337876000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071663999999998,42.337834999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071663999999942 42.337835000000041),-71.071663999999942,42.337835000000041
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071718000000004,42.337794000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071717999999976 42.337794000000031),-71.071717999999976,42.337794000000031
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071772999999993,42.337752000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071772998999961 42.33775200000008),-71.071772998999961,42.337752000000080
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071826999999999,42.337710999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071826999999985 42.33771100000007),-71.071826999999985,42.337711000000070
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E BR,HARRISON AV,1,,-71.071881000000005,42.337670000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071880999999962 42.33767000000006),-71.071880999999962,42.337670000000060
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072222999999994,42.337358999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,754,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072222999999951 42.337359000000049),-71.072222999999951,42.337359000000049
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072278999999995,42.337313999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07227899999998 42.337314000000049),-71.072278999999980,42.337314000000049
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072336000000007,42.337268999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07233599999995 42.337269000000049),-71.072335999999950,42.337269000000049
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072391999999994,42.337223999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072392000999969 42.337224000000049),-71.072392000999969,42.337224000000049
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072449000000006,42.337178000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072448999999949 42.337178000000051),-71.072448999999949,42.337178000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072505000000007,42.337133000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072504999999978 42.337133000000051),-71.072504999999978,42.337133000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072562000000005,42.337088000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072561998999959 42.337088000000051),-71.072561998999959,42.337088000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072618000000006,42.337043000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072617999999977 42.337043000000051),-71.072617999999977,42.337043000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072675000000004,42.336998000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072674999999947 42.336998000000051),-71.072674999999947,42.336998000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072731000000005,42.336953000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072730999999976 42.336953000000051),-71.072730999999976,42.336953000000051
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072788000000003,42.336906999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072787999999946 42.336907000000053),-71.072787999999946,42.336907000000053
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,E NE,HARRISON AV,1,,-71.072844000000003,42.336862000000004,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0HB,HB,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072843999999975 42.336862000000053),-71.072843999999975,42.336862000000053
